Time,Anxiety
0.0,-0.9557344866927082
1.2999999523162842,-0.9557344866927082
2.5999999046325684,-0.9386221533593748
3.8999998569488525,-0.9272138200260416
5.199999809265137,-0.9244974866927084
6.499999761581421,-0.9107018200260416
7.799999713897705,-0.888711153359375
9.09999966621399,-0.8673208200260416
10.399999618530273,-0.8573388200260417
11.699999570846558,-0.8114758200260417
12.999999523162842,-0.7750984866927084
14.299999475479126,-0.7737134866927082
15.59999942779541,-0.7737134866927082
16.899999380111694,-0.774652153359375
18.19999933242798,-0.7562584866927082
19.499999284744263,-0.7392564866927084
20.799999237060547,-0.7022098200260416
22.09999918937683,-0.6838768200260417
23.399999141693115,-0.6813748200260415
24.6999990940094,-0.6813748200260415
25.999999046325684,-0.6783714866927082
27.299998998641968,-0.5959808200260417
28.599998950958252,-0.5485024866927083
29.899998903274536,-0.520345153359375
31.19999885559082,-0.5567604866927083
32.499998807907104,-0.5599508200260417
33.79999876022339,-0.4391324866927083
35.09999871253967,-0.3745554866927083
36.39999866485596,-0.376796153359375
37.69999861717224,-0.3735801533593749
38.999998569488525,-0.3360528200260416
40.29999852180481,-0.3741874866927083
41.599998474121094,-0.3946051533593749
42.89999842643738,-0.3946051533593749
44.19999837875366,-0.3645734866927083
45.499998331069946,-0.3471848200260415
46.79999828338623,-0.3795894866927082
48.099998235702515,-0.3788378200260416
49.3999981880188,-0.3611931533593749
50.69999814033508,-0.3127304866927082
51.99999809265137,-0.2748694866927083
53.29999804496765,-0.2953101533593749
54.599997997283936,-0.3045068200260416
55.89999794960022,-0.2930584866927083
57.199997901916504,-0.2230438200260416
58.49999785423279,-0.2181661533593749
59.79999780654907,-0.1996278200260416
61.099997758865356,-0.1146041533593749
62.39999771118164,-0.0719881533593749
63.699997663497925,-0.0380261533593749
64.99999761581421,0.0021365133072916
66.2999975681305,-0.0241324866927083
67.59999752044678,-0.0471868200260416
68.89999747276306,-0.0086841533593749
70.19999742507935,0.0212621799739583
71.49999737739563,0.026398846640625
72.79999732971191,0.027642846640625
74.0999972820282,0.0398455133072916
75.39999723434448,0.0494165133072916
76.69999718666077,0.0400325133072917
77.99999713897705,0.0325231799739583
79.29999709129333,0.0420078466406249
80.59999704360962,0.0111265133072916
81.8999969959259,-0.251846153359375
83.19999694824219,-0.4170704866927083
84.49999690055847,-0.4367334866927083
85.79999685287476,-0.4281771533593749
87.09999680519104,-0.4082128200260416
88.39999675750732,-0.4082128200260416
89.69999670982361,-0.4082128200260416
90.99999666213989,-0.4082128200260416
92.29999661445618,-0.4284864866927083
93.59999656677246,-0.4880378200260416
94.89999651908875,-0.5769584866927082
96.19999647140503,-0.5771484866927084
97.49999642372131,-0.5840618200260417
98.7999963760376,-0.6484734866927083
100.09999632835388,-0.6494611533593749
101.39999628067017,-0.6672441533593749
102.69999623298645,-0.696527153359375
103.99999618530273,-0.704785153359375
105.29999613761902,-0.7130431533593748
106.5999960899353,-0.7562128200260416
107.89999604225159,-0.832019153359375
109.19999599456787,-0.9033204866927084
110.49999594688416,-0.9788998200260416
111.79999589920044,-1.0312924866927082
113.09999585151672,-1.0912648200260415
114.39999580383301,-1.119785153359375
115.69999575614929,-1.1468798200260415
116.99999570846558,-1.1468798200260415
118.29999566078186,-1.1468798200260415
119.59999561309814,-1.1819834866927084
120.89999556541443,-1.1886364866927084
122.19999551773071,-1.1575681533593751
123.499995470047,-1.1528748200260417
124.79999542236328,-1.1528748200260417
126.09999537467957,-1.1528748200260417
127.39999532699585,-1.1528748200260417
128.69999527931213,-1.149310153359375
