Time,Anxiety
0.0,-0.8555516533593749
1.2999999523162842,-0.8555516533593749
2.5999999046325684,-0.8555516533593749
3.8999998569488525,-0.8555516533593749
5.199999809265137,-0.845925903359375
6.499999761581421,-0.784963403359375
7.799999713897705,-0.7421826533593749
9.09999966621399,-0.637573403359375
10.399999618530273,-0.5752246533593749
11.699999570846558,-0.443786903359375
12.999999523162842,-0.3207921533593749
14.299999475479126,-0.3207921533593749
15.59999942779541,-0.3207921533593749
16.899999380111694,-0.209015153359375
18.19999933242798,-0.120150403359375
19.499999284744263,-0.127914153359375
20.799999237060547,0.0235863466406249
22.09999918937683,0.2022660966406249
23.399999141693115,0.275847096640625
24.6999990940094,0.2865868466406249
25.999999046325684,0.365243096640625
27.299998998641968,0.386917846640625
28.599998950958252,0.4018910966406249
29.899998903274536,0.408308096640625
31.19999885559082,0.408308096640625
32.499998807907104,0.5602695966406249
33.79999876022339,0.9093175966406252
35.09999871253967,0.933214596640625
36.39999866485596,0.947152346640625
37.69999861717224,1.0042463466406248
38.999998569488525,1.067393346640625
40.29999852180481,1.077355096640625
41.599998474121094,1.089119846640625
42.89999842643738,1.098745596640625
44.19999837875366,1.117884096640625
45.499998331069946,1.1286920966406249
46.79999828338623,1.157742596640625
48.099998235702515,1.301235596640625
49.3999981880188,1.335807346640625
50.69999814033508,1.328858846640625
51.99999809265137,1.317900096640625
53.29999804496765,1.286928096640625
54.599997997283936,1.2684603466406248
55.89999794960022,1.2475185966406248
57.199997901916504,1.2813753466406248
58.49999785423279,1.4528510966406247
59.79999780654907,1.506321596640625
61.099997758865356,1.6790735966406252
62.39999771118164,1.886172096640625
63.699997663497925,2.0752420966406246
64.99999761581421,2.094509096640625
66.2999975681305,2.095655096640625
67.59999752044678,2.092275596640625
68.89999747276306,2.061022846640625
70.19999742507935,2.033009346640625
71.49999737739563,2.028081346640625
72.79999732971191,2.024280596640625
74.0999972820282,2.005289846640625
75.39999723434448,1.999925596640625
76.69999718666077,1.9529138466406248
77.99999713897705,1.6299900966406249
79.29999709129333,1.189425846640625
80.59999704360962,1.0825808466406248
81.8999969959259,1.034683346640625
83.19999694824219,0.690595346640625
84.49999690055847,0.167191846640625
85.79999685287476,-0.0864589033593749
87.09999680519104,-0.1030361533593749
88.39999675750732,-0.1319131533593749
89.69999670982361,-0.162929153359375
90.99999666213989,-0.235918403359375
92.29999661445618,-0.4624486533593749
93.59999656677246,-0.5352744033593749
94.89999651908875,-0.564151403359375
96.19999647140503,-0.587680903359375
97.49999642372131,-0.611465153359375
98.7999963760376,-0.617683903359375
100.09999632835388,-0.6379481533593749
101.39999628067017,-0.6379481533593749
102.69999623298645,-0.649152403359375
103.99999618530273,-0.6953926533593751
105.29999613761902,-0.720169403359375
106.5999960899353,-0.7394206533593749
107.89999604225159,-0.7422636533593749
109.19999599456787,-0.766727653359375
110.49999594688416,-0.809599403359375
111.79999589920044,-0.874882903359375
113.09999585151672,-0.894014153359375
114.39999580383301,-0.9242086533593752
115.69999575614929,-0.944398653359375
116.99999570846558,-0.9528444033593748
118.29999566078186,-0.963402403359375
119.59999561309814,-0.983723153359375
120.89999556541443,-0.984792653359375
122.19999551773071,-1.0068351533593751
123.499995470047,-1.0402519033593751
124.79999542236328,-1.056441903359375
126.09999537467957,-1.059678903359375
127.39999532699585,-1.0681249033593752
128.69999527931213,-1.076305153359375
129.99999523162842,-1.082202903359375
131.2999951839447,-1.082202903359375
132.599995136261,-1.082202903359375
133.89999508857727,-1.075785653359375
135.19999504089355,-1.060812403359375
136.49999499320984,-1.0455434033593751
137.79999494552612,-1.005756403359375
139.0999948978424,-0.9872361533593748
140.3999948501587,-0.976652903359375
141.69999480247498,-0.9713014033593752
142.99999475479126,-0.963420153359375
144.29999470710754,-0.949910903359375
145.59999465942383,-0.949489903359375
146.8999946117401,-0.927361653359375
148.1999945640564,-0.9029001533593748
