Time,Anxiety
0.0,-0.8555516533593749
1.2999999523162842,-0.8555516533593749
2.5999999046325684,-0.8555516533593749
3.8999998569488525,-0.8555516533593749
5.199999809265137,-0.8555516533593749
6.499999761581421,-0.8555516533593749
7.799999713897705,-0.8514771533593749
9.09999966621399,-0.825600653359375
10.399999618530273,-0.852907403359375
11.699999570846558,-0.869967403359375
12.999999523162842,-1.0363736533593753
14.299999475479126,-0.955566153359375
15.59999942779541,-0.715117903359375
16.899999380111694,-0.6970986533593749
18.19999933242798,-0.690681403359375
19.499999284744263,-0.675708153359375
20.799999237060547,-0.675708153359375
22.09999918937683,-0.643622653359375
23.399999141693115,-0.630890153359375
24.6999990940094,-0.611537153359375
25.999999046325684,-0.611537153359375
27.299998998641968,-0.5965639033593749
28.599998950958252,-0.590146653359375
29.899998903274536,-0.590146653359375
31.19999885559082,-0.590146653359375
32.499998807907104,-0.590146653359375
33.79999876022339,-0.564478153359375
35.09999871253967,-0.525975653359375
36.39999866485596,-0.525975653359375
37.69999861717224,-0.525975653359375
38.999998569488525,-0.525975653359375
40.29999852180481,-0.516976153359375
41.599998474121094,-0.6338264033593749
42.89999842643738,-0.6721191533593749
44.19999837875366,-0.7084381533593749
45.499998331069946,-0.7053826533593749
46.79999828338623,-0.6870476533593749
48.099998235702515,-0.6870476533593749
49.3999981880188,-0.6870476533593749
50.69999814033508,-0.663518403359375
51.99999809265137,-0.644266903359375
53.29999804496765,-0.644266903359375
54.599997997283936,-0.644266903359375
55.89999794960022,-0.6571011533593749
57.199997901916504,-0.665657403359375
58.49999785423279,-0.665657403359375
59.79999780654907,-0.6701604033593749
61.099997758865356,-0.6870476533593749
62.39999771118164,-0.6611541533593749
63.699997663497925,-0.623946153359375
64.99999761581421,-0.6228766533593749
66.2999975681305,-0.632502153359375
67.59999752044678,-0.665657403359375
68.89999747276306,-0.6870476533593749
70.19999742507935,-0.7234114033593749
71.49999737739563,-0.7298284033593749
72.79999732971191,-0.7298284033593749
74.0999972820282,-0.554701403359375
75.39999723434448,-0.4961394033593749
76.69999718666077,-0.4961394033593749
77.99999713897705,-0.4961394033593749
79.29999709129333,-0.4961394033593749
80.59999704360962,-0.4961394033593749
81.8999969959259,-0.4961394033593749
83.19999694824219,-0.4961394033593749
84.49999690055847,-0.4961394033593749
85.79999685287476,-0.4961394033593749
87.09999680519104,-0.4961394033593749
88.39999675750732,-0.4961394033593749
89.69999670982361,-0.4961394033593749
90.99999666213989,-0.4961394033593749
92.29999661445618,-0.4961394033593749
93.59999656677246,-0.4961394033593749
94.89999651908875,-0.3784924033593749
96.19999647140503,-0.226620653359375
97.49999642372131,-0.196674153359375
98.7999963760376,-0.196674153359375
100.09999632835388,-0.196674153359375
101.39999628067017,-0.196674153359375
102.69999623298645,-0.196674153359375
103.99999618530273,-0.196674153359375
105.29999613761902,-0.196674153359375
106.5999960899353,-0.196674153359375
107.89999604225159,-0.196674153359375
109.19999599456787,-0.196674153359375
110.49999594688416,-0.181700903359375
111.79999589920044,-0.153893403359375
113.09999585151672,-0.153893403359375
114.39999580383301,-0.153893403359375
115.69999575614929,-0.153893403359375
116.99999570846558,-0.157270653359375
118.29999566078186,-0.212716903359375
119.59999561309814,-0.218064653359375
120.89999556541443,-0.218064653359375
122.19999551773071,-0.218064653359375
123.499995470047,-0.218064653359375
124.79999542236328,-0.218064653359375
126.09999537467957,-0.218064653359375
127.39999532699585,-0.218064653359375
128.69999527931213,-0.218064653359375
129.99999523162842,-0.218064653359375
131.2999951839447,-0.218064653359375
132.599995136261,-0.230898903359375
133.89999508857727,-0.342332403359375
135.19999504089355,-0.4117039033593749
136.49999499320984,-0.4790271533593749
137.79999494552612,-0.508377653359375
139.0999948978424,-0.4965544033593749
140.3999948501587,-0.513586403359375
141.69999480247498,-0.514713653359375
142.99999475479126,-0.514713653359375
144.29999470710754,-0.514713653359375
